date,store_id,store_city,store_location,product_id,product_name,category,unit_sale_price,unit_cost,units_sold,stock_on_hand,is_promo,day_of_week
2026-02-13,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,3,140,0,Friday
2026-02-14,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,4,136,0,Saturday
2026-02-15,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,3,133,0,Sunday
2026-02-16,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,6,127,0,Monday
2026-02-17,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,4,123,0,Tuesday
2026-02-18,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,3,120,0,Wednesday
2026-02-19,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,11,109,0,Thursday
2026-02-20,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,2,107,0,Friday
2026-02-21,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,13,94,0,Saturday
2026-02-22,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,8,86,0,Sunday
2026-02-23,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,5,81,0,Monday
2026-02-24,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,6,75,0,Tuesday
2026-02-25,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,4,71,0,Wednesday
2026-02-26,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,3,68,0,Thursday
2026-02-27,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,10,58,0,Friday
2026-02-28,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,6,52,0,Saturday
2026-03-01,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,8,44,0,Sunday
2026-03-02,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,6,38,0,Monday
