date,store_id,product_id,units_sold,stock_on_hand
2026-03-09,Timisoara,Samsung Galaxy Watch 6 (P12),1,3
2026-03-10,Timisoara,Samsung Galaxy Watch 6 (P12),2,2
2026-03-14,Timisoara,Samsung Galaxy Watch 6 (P12),0,0
2026-02-13,Timisoara,Garmin Fenix 7 (P13),1,38
2026-02-14,Timisoara,Garmin Fenix 7 (P13),4,37
2026-02-15,Timisoara,Garmin Fenix 7 (P13),3,33
2026-02-16,Timisoara,Garmin Fenix 7 (P13),2,30
2026-02-19,Timisoara,Garmin Fenix 7 (P13),2,28
2026-02-20,Timisoara,Garmin Fenix 7 (P13),3,26
2026-02-21,Timisoara,Garmin Fenix 7 (P13),2,23
2026-02-22,Timisoara,Garmin Fenix 7 (P13),3,21
2026-02-25,Timisoara,Garmin Fenix 7 (P13),2,18
2026-02-26,Timisoara,Garmin Fenix 7 (P13),3,16
2026-02-27,Timisoara,Garmin Fenix 7 (P13),3,13
2026-02-28,Timisoara,Garmin Fenix 7 (P13),3,10
2026-03-01,Timisoara,Garmin Fenix 7 (P13),4,7
2026-03-02,Timisoara,Garmin Fenix 7 (P13),2,3
2026-03-03,Timisoara,Garmin Fenix 7 (P13),1,1
2026-03-14,Timisoara,Garmin Fenix 7 (P13),0,0
2026-02-13,Timisoara,AirPods Pro 2 (P14),1,38
2026-02-14,Timisoara,AirPods Pro 2 (P14),1,37
2026-02-17,Timisoara,AirPods Pro 2 (P14),1,36
2026-02-18,Timisoara,AirPods Pro 2 (P14),3,35
2026-02-21,Timisoara,AirPods Pro 2 (P14),1,32
2026-02-22,Timisoara,AirPods Pro 2 (P14),3,31
2026-02-23,Timisoara,AirPods Pro 2 (P14),1,28
2026-02-24,Timisoara,AirPods Pro 2 (P14),1,27
2026-02-25,Timisoara,AirPods Pro 2 (P14),1,26
2026-02-26,Timisoara,AirPods Pro 2 (P14),3,25
2026-02-27,Timisoara,AirPods Pro 2 (P14),2,22
2026-03-03,Timisoara,AirPods Pro 2 (P14),2,20
2026-03-04,Timisoara,AirPods Pro 2 (P14),2,18
2026-03-05,Timisoara,AirPods Pro 2 (P14),2,16
2026-03-07,Timisoara,AirPods Pro 2 (P14),1,14
2026-03-08,Timisoara,AirPods Pro 2 (P14),1,13
2026-03-09,Timisoara,AirPods Pro 2 (P14),1,12
2026-03-11,Timisoara,AirPods Pro 2 (P14),1,11
2026-03-12,Timisoara,AirPods Pro 2 (P14),3,10
2026-03-13,Timisoara,AirPods Pro 2 (P14),2,7
2026-03-14,Timisoara,AirPods Pro 2 (P14),0,5
2026-02-13,Timisoara,Sony WH-1000XM5 (P15),3,10
2026-02-14,Timisoara,Sony WH-1000XM5 (P15),2,7
2026-02-17,Timisoara,Sony WH-1000XM5 (P15),1,5
2026-02-21,Timisoara,Sony WH-1000XM5 (P15),1,4
2026-02-22,Timisoara,Sony WH-1000XM5 (P15),2,3
2026-02-24,Timisoara,Sony WH-1000XM5 (P15),1,26
2026-02-25,Timisoara,Sony WH-1000XM5 (P15),3,25
2026-02-27,Timisoara,Sony WH-1000XM5 (P15),3,22
2026-02-28,Timisoara,Sony WH-1000XM5 (P15),3,19
2026-03-01,Timisoara,Sony WH-1000XM5 (P15),2,16
2026-03-02,Timisoara,Sony WH-1000XM5 (P15),2,14
2026-03-03,Timisoara,Sony WH-1000XM5 (P15),1,12
2026-03-04,Timisoara,Sony WH-1000XM5 (P15),3,11
2026-03-05,Timisoara,Sony WH-1000XM5 (P15),1,8
2026-03-07,Timisoara,Sony WH-1000XM5 (P15),1,7
2026-03-08,Timisoara,Sony WH-1000XM5 (P15),1,6
2026-03-10,Timisoara,Sony WH-1000XM5 (P15),1,5
2026-03-12,Timisoara,Sony WH-1000XM5 (P15),2,4
2026-03-13,Timisoara,Sony WH-1000XM5 (P15),1,2
2026-03-14,Timisoara,Sony WH-1000XM5 (P15),1,1
2026-02-13,Timisoara,Samsung 55-inch 4K TV (P16),1,17
2026-02-16,Timisoara,Samsung 55-inch 4K TV (P16),2,16
2026-02-21,Timisoara,Samsung 55-inch 4K TV (P16),1,14
2026-02-22,Timisoara,Samsung 55-inch 4K TV (P16),1,13
2026-02-23,Timisoara,Samsung 55-inch 4K TV (P16),1,12
2026-02-28,Timisoara,Samsung 55-inch 4K TV (P16),2,11
2026-03-05,Timisoara,Samsung 55-inch 4K TV (P16),3,9
2026-03-06,Timisoara,Samsung 55-inch 4K TV (P16),1,6
2026-03-09,Timisoara,Samsung 55-inch 4K TV (P16),1,5
2026-03-14,Timisoara,Samsung 55-inch 4K TV (P16),0,4
2026-02-17,Timisoara,LG OLED 65-inch TV (P17),1,17
2026-02-21,Timisoara,LG OLED 65-inch TV (P17),1,16
2026-02-25,Timisoara,LG OLED 65-inch TV (P17),1,15
2026-03-01,Timisoara,LG OLED 65-inch TV (P17),1,14
2026-03-10,Timisoara,LG OLED 65-inch TV (P17),1,13
2026-03-14,Timisoara,LG OLED 65-inch TV (P17),0,12
2026-02-13,Timisoara,PlayStation 5 (P18),2,27
2026-02-15,Timisoara,PlayStation 5 (P18),2,25
2026-02-16,Timisoara,PlayStation 5 (P18),1,23
2026-02-17,Timisoara,PlayStation 5 (P18),2,22
2026-02-19,Timisoara,PlayStation 5 (P18),2,20
2026-02-21,Timisoara,PlayStation 5 (P18),5,18
2026-02-23,Timisoara,PlayStation 5 (P18),5,13
2026-02-24,Timisoara,PlayStation 5 (P18),2,8
2026-02-25,Timisoara,PlayStation 5 (P18),1,6
2026-02-26,Timisoara,PlayStation 5 (P18),3,5
2026-02-27,Timisoara,PlayStation 5 (P18),1,14
2026-02-28,Timisoara,PlayStation 5 (P18),2,13
2026-03-01,Timisoara,PlayStation 5 (P18),3,11
2026-03-02,Timisoara,PlayStation 5 (P18),3,8
2026-03-03,Timisoara,PlayStation 5 (P18),1,5
2026-03-04,Timisoara,PlayStation 5 (P18),1,4
2026-03-05,Timisoara,PlayStation 5 (P18),1,3
2026-03-06,Timisoara,PlayStation 5 (P18),1,2
2026-03-07,Timisoara,PlayStation 5 (P18),1,1
2026-03-11,Timisoara,PlayStation 5 (P18),3,14
2026-03-12,Timisoara,PlayStation 5 (P18),2,11
2026-03-13,Timisoara,PlayStation 5 (P18),1,9
2026-03-14,Timisoara,PlayStation 5 (P18),3,8
2026-02-14,Timisoara,Xbox Series X (P19),2,33
2026-02-16,Timisoara,Xbox Series X (P19),1,31
2026-02-19,Timisoara,Xbox Series X (P19),1,30
2026-02-21,Timisoara,Xbox Series X (P19),1,29
2026-02-22,Timisoara,Xbox Series X (P19),1,28
2026-02-28,Timisoara,Xbox Series X (P19),3,27
2026-03-05,Timisoara,Xbox Series X (P19),2,24
2026-03-07,Timisoara,Xbox Series X (P19),1,22
2026-03-08,Timisoara,Xbox Series X (P19),3,21
2026-03-09,Timisoara,Xbox Series X (P19),1,18
2026-03-10,Timisoara,Xbox Series X (P19),1,17
2026-03-14,Timisoara,Xbox Series X (P19),2,16
2026-02-20,Timisoara,Nintendo Switch OLED (P20),1,5
2026-02-28,Timisoara,Nintendo Switch OLED (P20),1,4
2026-03-01,Timisoara,Nintendo Switch OLED (P20),1,3
2026-03-02,Timisoara,Nintendo Switch OLED (P20),2,2
2026-03-14,Timisoara,Nintendo Switch OLED (P20),0,0
2026-02-13,Iasi,Iphone 15 Pro (P01),2,27
2026-02-14,Iasi,Iphone 15 Pro (P01),1,25
2026-02-15,Iasi,Iphone 15 Pro (P01),2,24
2026-02-17,Iasi,Iphone 15 Pro (P01),1,22
2026-02-21,Iasi,Iphone 15 Pro (P01),1,21
2026-02-23,Iasi,Iphone 15 Pro (P01),1,20
2026-02-26,Iasi,Iphone 15 Pro (P01),1,19
2026-03-01,Iasi,Iphone 15 Pro (P01),3,18
2026-03-02,Iasi,Iphone 15 Pro (P01),1,15
2026-03-03,Iasi,Iphone 15 Pro (P01),1,14
2026-03-04,Iasi,Iphone 15 Pro (P01),2,13
2026-03-07,Iasi,Iphone 15 Pro (P01),3,11
2026-03-08,Iasi,Iphone 15 Pro (P01),3,8
2026-03-09,Iasi,Iphone 15 Pro (P01),1,5
2026-03-10,Iasi,Iphone 15 Pro (P01),1,4
2026-03-12,Iasi,Iphone 15 Pro (P01),1,15
2026-03-13,Iasi,Iphone 15 Pro (P01),1,14
2026-03-14,Iasi,Iphone 15 Pro (P01),0,13
2026-02-13,Iasi,Iphone 15 Pro Max (P02),1,17
2026-02-14,Iasi,Iphone 15 Pro Max (P02),1,16
2026-02-15,Iasi,Iphone 15 Pro Max (P02),2,15
2026-02-17,Iasi,Iphone 15 Pro Max (P02),1,13
2026-02-19,Iasi,Iphone 15 Pro Max (P02),2,12
2026-02-24,Iasi,Iphone 15 Pro Max (P02),1,10
2026-02-25,Iasi,Iphone 15 Pro Max (P02),1,9
2026-03-02,Iasi,Iphone 15 Pro Max (P02),1,8
2026-03-03,Iasi,Iphone 15 Pro Max (P02),1,7
2026-03-04,Iasi,Iphone 15 Pro Max (P02),1,6
2026-03-05,Iasi,Iphone 15 Pro Max (P02),1,5
2026-03-06,Iasi,Iphone 15 Pro Max (P02),1,4
2026-03-07,Iasi,Iphone 15 Pro Max (P02),1,23
2026-03-08,Iasi,Iphone 15 Pro Max (P02),1,22
2026-03-09,Iasi,Iphone 15 Pro Max (P02),1,21
2026-03-11,Iasi,Iphone 15 Pro Max (P02),1,20
2026-03-13,Iasi,Iphone 15 Pro Max (P02),1,19
2026-03-14,Iasi,Iphone 15 Pro Max (P02),0,18
2026-02-13,Iasi,Samsung Galaxy S24 Ultra (P03),4,40
2026-02-14,Iasi,Samsung Galaxy S24 Ultra (P03),2,36
2026-02-15,Iasi,Samsung Galaxy S24 Ultra (P03),9,34
2026-02-16,Iasi,Samsung Galaxy S24 Ultra (P03),5,25
2026-02-17,Iasi,Samsung Galaxy S24 Ultra (P03),6,20
2026-02-18,Iasi,Samsung Galaxy S24 Ultra (P03),5,14
2026-02-19,Iasi,Samsung Galaxy S24 Ultra (P03),4,9
2026-02-20,Iasi,Samsung Galaxy S24 Ultra (P03),4,5
2026-02-21,Iasi,Samsung Galaxy S24 Ultra (P03),1,1
2026-03-14,Iasi,Samsung Galaxy S24 Ultra (P03),0,0
2026-02-13,Iasi,Samsung Galaxy A54 (P04),1,45
2026-02-14,Iasi,Samsung Galaxy A54 (P04),5,44
2026-02-15,Iasi,Samsung Galaxy A54 (P04),5,39
2026-02-16,Iasi,Samsung Galaxy A54 (P04),3,34
2026-02-17,Iasi,Samsung Galaxy A54 (P04),3,31
2026-02-18,Iasi,Samsung Galaxy A54 (P04),1,28
2026-02-19,Iasi,Samsung Galaxy A54 (P04),5,27
2026-02-20,Iasi,Samsung Galaxy A54 (P04),1,22
2026-02-21,Iasi,Samsung Galaxy A54 (P04),5,21
2026-02-22,Iasi,Samsung Galaxy A54 (P04),3,16
2026-02-23,Iasi,Samsung Galaxy A54 (P04),1,13
2026-02-24,Iasi,Samsung Galaxy A54 (P04),1,12
2026-02-25,Iasi,Samsung Galaxy A54 (P04),4,11
2026-02-26,Iasi,Samsung Galaxy A54 (P04),2,7
2026-02-27,Iasi,Samsung Galaxy A54 (P04),4,5
2026-02-28,Iasi,Samsung Galaxy A54 (P04),1,1
2026-03-14,Iasi,Samsung Galaxy A54 (P04),0,0
2026-02-13,Iasi,MacBook Air M2 (P05),2,22
2026-02-14,Iasi,MacBook Air M2 (P05),3,20
2026-02-15,Iasi,MacBook Air M2 (P05),3,17
2026-02-17,Iasi,MacBook Air M2 (P05),1,14
2026-02-18,Iasi,MacBook Air M2 (P05),1,13
2026-02-20,Iasi,MacBook Air M2 (P05),1,12
2026-02-21,Iasi,MacBook Air M2 (P05),1,11
2026-02-22,Iasi,MacBook Air M2 (P05),5,10
2026-02-23,Iasi,MacBook Air M2 (P05),4,5
2026-02-24,Iasi,MacBook Air M2 (P05),1,1
2026-03-14,Iasi,MacBook Air M2 (P05),0,0
2026-02-13,Iasi,MacBook Pro 14 M3 (P06),1,34
2026-02-14,Iasi,MacBook Pro 14 M3 (P06),1,33
2026-02-16,Iasi,MacBook Pro 14 M3 (P06),1,32
2026-02-18,Iasi,MacBook Pro 14 M3 (P06),2,31
2026-02-20,Iasi,MacBook Pro 14 M3 (P06),1,29
2026-02-21,Iasi,MacBook Pro 14 M3 (P06),1,28
2026-02-27,Iasi,MacBook Pro 14 M3 (P06),1,27
2026-03-01,Iasi,MacBook Pro 14 M3 (P06),1,26
2026-03-02,Iasi,MacBook Pro 14 M3 (P06),1,25
2026-03-03,Iasi,MacBook Pro 14 M3 (P06),1,24
2026-03-06,Iasi,MacBook Pro 14 M3 (P06),1,23
2026-03-07,Iasi,MacBook Pro 14 M3 (P06),1,22
2026-03-08,Iasi,MacBook Pro 14 M3 (P06),1,21
2026-03-10,Iasi,MacBook Pro 14 M3 (P06),2,20
2026-03-11,Iasi,MacBook Pro 14 M3 (P06),1,18
2026-03-14,Iasi,MacBook Pro 14 M3 (P06),1,17
2026-02-13,Iasi,Lenovo IdeaPad 3 (P07),2,14
2026-02-15,Iasi,Lenovo IdeaPad 3 (P07),2,12
2026-02-16,Iasi,Lenovo IdeaPad 3 (P07),2,10
2026-02-21,Iasi,Lenovo IdeaPad 3 (P07),2,8
2026-03-01,Iasi,Lenovo IdeaPad 3 (P07),1,6
2026-03-05,Iasi,Lenovo IdeaPad 3 (P07),1,5
2026-03-06,Iasi,Lenovo IdeaPad 3 (P07),1,4
2026-03-08,Iasi,Lenovo IdeaPad 3 (P07),2,3
2026-03-14,Iasi,Lenovo IdeaPad 3 (P07),0,1
2026-02-13,Iasi,ASUS ROG Strix G15 (P08),2,14
2026-02-16,Iasi,ASUS ROG Strix G15 (P08),1,12
2026-02-17,Iasi,ASUS ROG Strix G15 (P08),2,11
2026-02-18,Iasi,ASUS ROG Strix G15 (P08),1,9
2026-02-20,Iasi,ASUS ROG Strix G15 (P08),2,8
2026-02-21,Iasi,ASUS ROG Strix G15 (P08),2,6
2026-02-22,Iasi,ASUS ROG Strix G15 (P08),2,26
2026-02-23,Iasi,ASUS ROG Strix G15 (P08),1,24
2026-02-24,Iasi,ASUS ROG Strix G15 (P08),4,23
2026-02-27,Iasi,ASUS ROG Strix G15 (P08),1,19
2026-02-28,Iasi,ASUS ROG Strix G15 (P08),1,18
2026-03-01,Iasi,ASUS ROG Strix G15 (P08),5,17
2026-03-02,Iasi,ASUS ROG Strix G15 (P08),5,12
2026-03-08,Iasi,ASUS ROG Strix G15 (P08),1,7
2026-03-09,Iasi,ASUS ROG Strix G15 (P08),1,6
2026-03-10,Iasi,ASUS ROG Strix G15 (P08),2,5
2026-03-12,Iasi,ASUS ROG Strix G15 (P08),1,3
2026-03-13,Iasi,ASUS ROG Strix G15 (P08),1,2
2026-03-14,Iasi,ASUS ROG Strix G15 (P08),1,1
2026-02-14,Iasi,iPad Air 5th Gen (P09),3,25
2026-02-16,Iasi,iPad Air 5th Gen (P09),1,22
2026-02-18,Iasi,iPad Air 5th Gen (P09),1,21
2026-02-22,Iasi,iPad Air 5th Gen (P09),1,20
2026-02-24,Iasi,iPad Air 5th Gen (P09),1,19
2026-02-28,Iasi,iPad Air 5th Gen (P09),1,18
2026-03-01,Iasi,iPad Air 5th Gen (P09),1,17
2026-03-06,Iasi,iPad Air 5th Gen (P09),1,16
2026-03-14,Iasi,iPad Air 5th Gen (P09),2,15
2026-02-13,Iasi,Samsung Tab S9 (P10),1,22
2026-02-14,Iasi,Samsung Tab S9 (P10),1,21
2026-02-15,Iasi,Samsung Tab S9 (P10),4,20
2026-02-16,Iasi,Samsung Tab S9 (P10),1,16
2026-02-17,Iasi,Samsung Tab S9 (P10),3,15
2026-02-18,Iasi,Samsung Tab S9 (P10),1,12
2026-02-22,Iasi,Samsung Tab S9 (P10),1,11
2026-02-23,Iasi,Samsung Tab S9 (P10),2,10
2026-02-24,Iasi,Samsung Tab S9 (P10),1,8
2026-02-26,Iasi,Samsung Tab S9 (P10),2,7
2026-02-28,Iasi,Samsung Tab S9 (P10),1,5
2026-03-03,Iasi,Samsung Tab S9 (P10),1,4
2026-03-06,Iasi,Samsung Tab S9 (P10),1,3
2026-03-08,Iasi,Samsung Tab S9 (P10),1,2
2026-03-09,Iasi,Samsung Tab S9 (P10),1,1
2026-03-14,Iasi,Samsung Tab S9 (P10),0,0
2026-02-13,Iasi,Apple Watch Series 9 (P11),2,32
2026-02-14,Iasi,Apple Watch Series 9 (P11),3,30
2026-02-18,Iasi,Apple Watch Series 9 (P11),4,27
2026-02-20,Iasi,Apple Watch Series 9 (P11),1,23
2026-02-22,Iasi,Apple Watch Series 9 (P11),2,22
2026-02-24,Iasi,Apple Watch Series 9 (P11),1,20
2026-02-25,Iasi,Apple Watch Series 9 (P11),1,19
2026-02-26,Iasi,Apple Watch Series 9 (P11),4,18
2026-02-27,Iasi,Apple Watch Series 9 (P11),1,14
2026-02-28,Iasi,Apple Watch Series 9 (P11),1,13
2026-03-01,Iasi,Apple Watch Series 9 (P11),6,12
2026-03-03,Iasi,Apple Watch Series 9 (P11),4,6
2026-03-05,Iasi,Apple Watch Series 9 (P11),1,2
2026-03-06,Iasi,Apple Watch Series 9 (P11),1,1
2026-03-14,Iasi,Apple Watch Series 9 (P11),0,0
2026-02-13,Iasi,Samsung Galaxy Watch 6 (P12),4,57
2026-02-14,Iasi,Samsung Galaxy Watch 6 (P12),12,53
2026-02-15,Iasi,Samsung Galaxy Watch 6 (P12),5,41
2026-02-16,Iasi,Samsung Galaxy Watch 6 (P12),3,36
2026-02-17,Iasi,Samsung Galaxy Watch 6 (P12),5,33
2026-02-18,Iasi,Samsung Galaxy Watch 6 (P12),5,28
2026-02-19,Iasi,Samsung Galaxy Watch 6 (P12),7,23
2026-02-20,Iasi,Samsung Galaxy Watch 6 (P12),5,16
2026-02-21,Iasi,Samsung Galaxy Watch 6 (P12),8,11
2026-02-22,Iasi,Samsung Galaxy Watch 6 (P12),2,3
2026-02-23,Iasi,Samsung Galaxy Watch 6 (P12),1,1
2026-02-25,Iasi,Samsung Galaxy Watch 6 (P12),7,22
2026-02-26,Iasi,Samsung Galaxy Watch 6 (P12),4,15
2026-02-27,Iasi,Samsung Galaxy Watch 6 (P12),2,11
2026-02-28,Iasi,Samsung Galaxy Watch 6 (P12),5,9
2026-03-01,Iasi,Samsung Galaxy Watch 6 (P12),4,4
2026-03-04,Iasi,Samsung Galaxy Watch 6 (P12),7,25
2026-03-05,Iasi,Samsung Galaxy Watch 6 (P12),5,18
2026-03-06,Iasi,Samsung Galaxy Watch 6 (P12),1,13
2026-03-07,Iasi,Samsung Galaxy Watch 6 (P12),3,12
2026-03-08,Iasi,Samsung Galaxy Watch 6 (P12),5,9
2026-03-09,Iasi,Samsung Galaxy Watch 6 (P12),4,4
2026-03-14,Iasi,Samsung Galaxy Watch 6 (P12),0,0
2026-02-14,Iasi,Garmin Fenix 7 (P13),1,21
2026-02-15,Iasi,Garmin Fenix 7 (P13),3,20
2026-02-17,Iasi,Garmin Fenix 7 (P13),1,17
2026-02-18,Iasi,Garmin Fenix 7 (P13),3,16
2026-02-19,Iasi,Garmin Fenix 7 (P13),2,13
2026-02-20,Iasi,Garmin Fenix 7 (P13),1,11
2026-02-21,Iasi,Garmin Fenix 7 (P13),1,10
2026-02-22,Iasi,Garmin Fenix 7 (P13),3,9
2026-02-23,Iasi,Garmin Fenix 7 (P13),2,6
2026-02-25,Iasi,Garmin Fenix 7 (P13),1,4
2026-02-26,Iasi,Garmin Fenix 7 (P13),2,3
2026-02-27,Iasi,Garmin Fenix 7 (P13),3,15
2026-02-28,Iasi,Garmin Fenix 7 (P13),1,12
2026-03-01,Iasi,Garmin Fenix 7 (P13),2,11
2026-03-02,Iasi,Garmin Fenix 7 (P13),2,9
2026-03-04,Iasi,Garmin Fenix 7 (P13),2,7
2026-03-05,Iasi,Garmin Fenix 7 (P13),1,5
2026-03-06,Iasi,Garmin Fenix 7 (P13),2,4
2026-03-07,Iasi,Garmin Fenix 7 (P13),3,23
2026-03-08,Iasi,Garmin Fenix 7 (P13),2,20
2026-03-09,Iasi,Garmin Fenix 7 (P13),1,18
2026-03-11,Iasi,Garmin Fenix 7 (P13),2,17
2026-03-12,Iasi,Garmin Fenix 7 (P13),1,15
2026-03-13,Iasi,Garmin Fenix 7 (P13),1,14
2026-03-14,Iasi,Garmin Fenix 7 (P13),4,13
2026-02-13,Iasi,AirPods Pro 2 (P14),1,39
2026-02-14,Iasi,AirPods Pro 2 (P14),1,38
2026-02-19,Iasi,AirPods Pro 2 (P14),2,37
2026-02-21,Iasi,AirPods Pro 2 (P14),1,35
2026-02-23,Iasi,AirPods Pro 2 (P14),3,34
2026-02-24,Iasi,AirPods Pro 2 (P14),1,31
2026-02-25,Iasi,AirPods Pro 2 (P14),1,30
2026-02-26,Iasi,AirPods Pro 2 (P14),3,29
2026-02-27,Iasi,AirPods Pro 2 (P14),1,26
2026-02-28,Iasi,AirPods Pro 2 (P14),2,25
2026-03-01,Iasi,AirPods Pro 2 (P14),1,23
2026-03-03,Iasi,AirPods Pro 2 (P14),2,22
2026-03-04,Iasi,AirPods Pro 2 (P14),2,20
2026-03-05,Iasi,AirPods Pro 2 (P14),4,18
2026-03-09,Iasi,AirPods Pro 2 (P14),1,14
2026-03-11,Iasi,AirPods Pro 2 (P14),1,13
2026-03-12,Iasi,AirPods Pro 2 (P14),1,12
2026-03-13,Iasi,AirPods Pro 2 (P14),1,11
2026-03-14,Iasi,AirPods Pro 2 (P14),0,10
2026-02-13,Iasi,Sony WH-1000XM5 (P15),3,21
2026-02-14,Iasi,Sony WH-1000XM5 (P15),4,18
2026-02-15,Iasi,Sony WH-1000XM5 (P15),4,14
2026-02-17,Iasi,Sony WH-1000XM5 (P15),2,10
2026-02-18,Iasi,Sony WH-1000XM5 (P15),2,8
2026-02-20,Iasi,Sony WH-1000XM5 (P15),2,6
2026-02-21,Iasi,Sony WH-1000XM5 (P15),1,4
2026-02-22,Iasi,Sony WH-1000XM5 (P15),2,3
2026-02-23,Iasi,Sony WH-1000XM5 (P15),1,1
2026-03-04,Iasi,Sony WH-1000XM5 (P15),2,26
2026-03-05,Iasi,Sony WH-1000XM5 (P15),1,24
2026-03-06,Iasi,Sony WH-1000XM5 (P15),3,23
2026-03-07,Iasi,Sony WH-1000XM5 (P15),3,20
2026-03-08,Iasi,Sony WH-1000XM5 (P15),4,17
2026-03-09,Iasi,Sony WH-1000XM5 (P15),2,13
2026-03-10,Iasi,Sony WH-1000XM5 (P15),3,11
2026-03-11,Iasi,Sony WH-1000XM5 (P15),3,8
2026-03-14,Iasi,Sony WH-1000XM5 (P15),3,5
2026-02-22,Iasi,Samsung 55-inch 4K TV (P16),1,13
2026-02-25,Iasi,Samsung 55-inch 4K TV (P16),1,12
2026-03-03,Iasi,Samsung 55-inch 4K TV (P16),1,11
2026-03-07,Iasi,Samsung 55-inch 4K TV (P16),1,10
2026-03-08,Iasi,Samsung 55-inch 4K TV (P16),1,9
2026-03-09,Iasi,Samsung 55-inch 4K TV (P16),1,8
2026-03-13,Iasi,Samsung 55-inch 4K TV (P16),1,7
2026-03-14,Iasi,Samsung 55-inch 4K TV (P16),0,6
2026-02-15,Iasi,LG OLED 65-inch TV (P17),2,14
2026-02-18,Iasi,LG OLED 65-inch TV (P17),1,12
2026-02-20,Iasi,LG OLED 65-inch TV (P17),1,11
2026-02-23,Iasi,LG OLED 65-inch TV (P17),1,10
2026-03-01,Iasi,LG OLED 65-inch TV (P17),1,9
2026-03-11,Iasi,LG OLED 65-inch TV (P17),1,8
2026-03-14,Iasi,LG OLED 65-inch TV (P17),0,7
2026-02-14,Iasi,PlayStation 5 (P18),1,34
2026-02-15,Iasi,PlayStation 5 (P18),1,33
2026-02-17,Iasi,PlayStation 5 (P18),1,32
2026-02-18,Iasi,PlayStation 5 (P18),2,31
2026-02-20,Iasi,PlayStation 5 (P18),1,29
2026-02-21,Iasi,PlayStation 5 (P18),2,28
2026-02-22,Iasi,PlayStation 5 (P18),1,26
2026-02-25,Iasi,PlayStation 5 (P18),1,25
2026-02-26,Iasi,PlayStation 5 (P18),2,24
2026-02-27,Iasi,PlayStation 5 (P18),1,22
2026-02-28,Iasi,PlayStation 5 (P18),1,21
2026-03-01,Iasi,PlayStation 5 (P18),5,20
2026-03-02,Iasi,PlayStation 5 (P18),2,15
2026-03-03,Iasi,PlayStation 5 (P18),1,13
2026-03-04,Iasi,PlayStation 5 (P18),1,12
2026-03-05,Iasi,PlayStation 5 (P18),1,11
2026-03-06,Iasi,PlayStation 5 (P18),1,10
2026-03-08,Iasi,PlayStation 5 (P18),2,9
2026-03-10,Iasi,PlayStation 5 (P18),1,7
2026-03-13,Iasi,PlayStation 5 (P18),2,6
2026-03-14,Iasi,PlayStation 5 (P18),1,4
2026-02-13,Iasi,Xbox Series X (P19),2,21
2026-02-14,Iasi,Xbox Series X (P19),1,19
2026-02-18,Iasi,Xbox Series X (P19),1,18
2026-02-19,Iasi,Xbox Series X (P19),1,17
2026-02-21,Iasi,Xbox Series X (P19),1,16
2026-02-22,Iasi,Xbox Series X (P19),1,15
2026-02-25,Iasi,Xbox Series X (P19),1,14
2026-02-26,Iasi,Xbox Series X (P19),2,13
2026-02-27,Iasi,Xbox Series X (P19),1,11
2026-02-28,Iasi,Xbox Series X (P19),1,10
2026-03-05,Iasi,Xbox Series X (P19),1,9
2026-03-06,Iasi,Xbox Series X (P19),1,8
2026-03-07,Iasi,Xbox Series X (P19),3,7
2026-03-08,Iasi,Xbox Series X (P19),2,4
2026-03-09,Iasi,Xbox Series X (P19),1,2
2026-03-10,Iasi,Xbox Series X (P19),1,1
2026-03-14,Iasi,Xbox Series X (P19),0,0
2026-02-18,Iasi,Nintendo Switch OLED (P20),2,10
2026-02-19,Iasi,Nintendo Switch OLED (P20),1,8
2026-02-23,Iasi,Nintendo Switch OLED (P20),1,7
2026-03-07,Iasi,Nintendo Switch OLED (P20),1,6
2026-03-14,Iasi,Nintendo Switch OLED (P20),0,5
2026-02-13,Constanta,Iphone 15 Pro (P01),2,29
2026-02-14,Constanta,Iphone 15 Pro (P01),2,27
2026-02-15,Constanta,Iphone 15 Pro (P01),1,25
2026-02-16,Constanta,Iphone 15 Pro (P01),4,24
2026-02-18,Constanta,Iphone 15 Pro (P01),2,20
2026-02-20,Constanta,Iphone 15 Pro (P01),3,18
2026-02-21,Constanta,Iphone 15 Pro (P01),7,15
2026-02-22,Constanta,Iphone 15 Pro (P01),2,8
2026-02-23,Constanta,Iphone 15 Pro (P01),3,6
2026-02-24,Constanta,Iphone 15 Pro (P01),2,3
2026-02-26,Constanta,Iphone 15 Pro (P01),2,11
2026-02-27,Constanta,Iphone 15 Pro (P01),1,9
2026-02-28,Constanta,Iphone 15 Pro (P01),1,8
2026-03-02,Constanta,Iphone 15 Pro (P01),1,7
2026-03-03,Constanta,Iphone 15 Pro (P01),1,6
2026-03-04,Constanta,Iphone 15 Pro (P01),1,5
2026-03-05,Constanta,Iphone 15 Pro (P01),2,30
2026-03-06,Constanta,Iphone 15 Pro (P01),3,28
2026-03-08,Constanta,Iphone 15 Pro (P01),2,25
2026-03-09,Constanta,Iphone 15 Pro (P01),2,23
2026-03-10,Constanta,Iphone 15 Pro (P01),2,21
2026-03-11,Constanta,Iphone 15 Pro (P01),1,19
2026-03-13,Constanta,Iphone 15 Pro (P01),2,18
2026-03-14,Constanta,Iphone 15 Pro (P01),3,16
2026-02-18,Constanta,Iphone 15 Pro Max (P02),1,10
2026-02-19,Constanta,Iphone 15 Pro Max (P02),1,9
2026-02-22,Constanta,Iphone 15 Pro Max (P02),1,8
2026-02-25,Constanta,Iphone 15 Pro Max (P02),1,7
2026-02-27,Constanta,Iphone 15 Pro Max (P02),2,6
